"","V1","V2","V3","V4","V5","V6","Y","target"
"1088",0,0,1,0,0,0,-0.644928460322298,2
"1089",0,0,0,0,0,0,0.0439005331233884,2
"1090",1,1,1,1,1,1,0.0714759302545598,0
"1091",1,1,0,0,0,0,0.897351426549368,1
"1092",1,1,1,1,1,1,-1.34498316195707,0
"1093",1,1,1,1,1,1,-0.394595495237253,0
"1094",1,0,1,0,0,0,1.93088738279184,1
"1095",1,1,1,1,1,1,-0.177011407996679,0
"1096",0,0,0,0,1,0,-0.701249544404076,2
"1097",1,0,1,1,1,1,-1.80650962902558,0
"1098",0,0,0,0,0,0,-0.133627729726771,2
"1099",0,1,1,1,0,1,-0.622974962003564,1
"1100",1,1,1,0,0,0,1.6943263811493,1
"1101",0,0,0,0,0,0,-1.38065217011014,2
"1102",1,1,1,0,0,0,-1.0614054240229,1
"1103",1,1,0,0,0,1,1.40158366103035,0
"1104",1,1,1,0,0,1,1.23873792529136,1
"1105",0,0,0,0,0,0,-0.278119864366334,2
"1106",1,1,1,1,1,1,-1.37962449667683,0
"1107",1,1,1,1,1,1,-1.0942690707649,0
"1108",0,0,0,0,0,0,1.3442845752346,2
"1109",0,0,0,0,0,0,-0.664700905151014,2
"1110",1,0,1,1,0,0,3.80137298963498,1
"1111",1,0,1,0,0,1,0.912984776681863,1
"1112",0,0,1,1,0,0,0.888987749183643,2
"1113",1,0,0,0,0,0,0.783465648324735,2
"1114",1,0,1,1,1,1,-0.605118509997422,0
"1115",0,1,1,0,1,0,0.927030568118722,1
"1116",1,1,1,1,0,0,0.494552790346473,1
"1117",1,1,1,0,0,0,0.739391667666042,1
"1118",1,0,1,1,1,0,-1.23450753514589,0
"1119",1,1,1,0,1,1,-2.52566240928684,0
"1120",0,0,0,0,0,0,-0.159149471537728,2
"1121",1,1,1,1,0,0,1.80773955598415,1
"1122",0,1,1,0,0,0,-0.213463360152923,1
"1123",1,1,1,1,1,1,0.390643595949957,0
"1124",0,0,0,0,1,0,1.53018562379656,2
"1125",1,1,1,1,1,1,-0.408331950306869,0
"1126",1,1,1,0,0,0,2.03700532436916,1
"1127",0,0,1,0,0,0,-0.0381345688246404,2
"1128",1,1,1,0,0,0,1.51616302292647,1
"1129",1,1,1,1,1,1,0.197178531461913,0
"1130",1,1,1,1,1,1,-2.34678566211543,0
"1131",1,1,0,1,1,0,-1.05195477090078,0
"1132",0,0,0,1,0,0,-0.208917957370872,2
"1133",0,0,0,0,0,0,-0.588018519036967,2
"1134",0,0,0,0,0,0,1.47170889836189,2
"1135",0,1,0,0,0,0,-0.186573253055365,2
"1136",1,1,0,0,0,0,0.348712535016818,1
"1137",1,1,1,0,0,0,0.498008039818795,1
"1138",1,1,1,1,0,0,-2.10975012788827,0
"1139",1,1,1,1,1,1,-0.114422918304955,0
"1140",0,0,0,0,1,0,1.4358564640859,2
"1141",1,1,1,1,1,1,-1.08313352572149,0
"1142",0,0,0,0,0,0,-2.15358811294455,2
"1143",1,1,1,0,0,0,-0.869731661954991,1
"1144",1,1,1,0,0,0,0.84967162623629,1
"1145",1,1,1,0,0,0,0.120282638615444,1
"1146",0,0,1,0,1,0,1.34610342386248,2
"1147",0,0,0,0,1,0,0.593054050283021,2
"1148",0,0,0,0,0,0,-1.42089398522344,2
"1149",0,0,1,0,0,0,1.33607541250535,1
"1150",1,1,1,1,1,1,-2.36083497830108,0
"1151",1,1,1,1,1,1,-0.311740289227586,0
"1152",0,0,0,0,1,0,0.791140004355884,2
"1153",0,1,0,0,0,0,0.347673542244999,2
"1154",1,0,1,1,1,1,1.32260922526277,0
"1155",1,1,1,1,1,1,-0.724997701708189,0
"1156",1,0,1,0,0,1,1.36299570343269,1
"1157",0,0,0,0,0,0,0.894458843105129,2
"1158",1,1,0,0,1,1,-0.393057391613362,0
"1159",0,0,0,1,0,0,0.372081478667386,2
"1160",0,1,0,0,0,0,-0.121075432390554,2
"1161",1,1,1,0,0,0,0.754151682556017,1
"1162",1,1,1,0,0,0,1.64579764160371,1
"1163",0,0,0,0,0,0,-0.182040431085656,2
"1164",1,0,1,1,1,1,-0.177427078799519,0
"1165",0,0,0,0,1,0,-1.51441406239812,2
"1166",1,1,1,1,1,1,-2.3817691885677,0
"1167",1,1,1,0,0,0,1.12249092537445,1
"1168",0,0,0,0,0,0,0.826453110858762,2
"1169",0,0,0,0,0,0,-1.33697795814055,2
"1170",0,0,1,0,0,1,0.00520526189494638,2
"1171",1,1,1,1,0,1,-0.968378026089752,0
"1172",1,0,1,0,0,0,0.776333428196556,1
"1173",1,0,0,0,0,0,0.98671691104098,1
"1174",1,1,1,1,1,1,-1.01020560039093,0
"1175",0,0,0,0,0,0,0.916567613777701,2
"1176",0,0,0,0,0,0,-1.26563644508981,2
"1177",1,0,1,0,0,0,0.226219421109342,1
"1178",0,1,0,0,0,0,0.966125325530311,2
"1179",1,0,1,0,0,0,0.441866740342549,1
"1180",0,0,0,0,0,0,0.752483377074219,2
"1181",1,1,1,1,1,1,-0.0780636219923833,0
"1182",0,0,0,0,0,0,-0.346749891008243,2
"1183",0,0,1,0,0,0,1.48913055664929,1
"1184",1,1,0,0,0,0,1.97193034344063,1
"1185",1,1,1,0,0,0,0.817415121587558,1
"1186",1,1,1,0,0,0,2.62931851744161,1
"1187",0,0,1,0,0,0,0.28191802075105,2
"1188",1,1,1,0,0,0,2.27248333084876,1
"1189",1,1,1,1,1,1,-0.885691246940752,0
"1190",1,1,0,0,0,0,0.892555118205751,1
"1191",1,1,0,1,0,1,-1.44342941823504,0
"1192",0,0,0,1,0,0,1.2373697935636,2
"1193",0,1,1,1,1,1,-1.46595097807205,0
"1194",1,1,1,0,1,1,2.50831074874755,1
"1195",0,0,0,0,0,0,-1.45183474516844,2
"1196",1,0,0,0,0,0,-0.864430313673538,2
"1197",1,1,1,0,0,1,-1.71785321435404,0
"1198",0,0,1,0,0,0,0.554638708131807,2
"1199",0,0,0,0,0,0,-0.257724561586295,2
"1200",0,0,0,0,0,0,-0.506089291191889,2
"1201",1,1,1,1,1,1,1.00442330367517,0
"1202",0,0,0,0,0,0,-0.53794396633314,2
"1203",0,0,0,0,0,0,-1.42497117181541,2
"1204",1,1,1,0,0,0,1.8109137726157,1
"1205",0,0,0,0,1,0,1.06080007180595,2
"1206",1,1,1,0,0,0,1.08735742526026,1
"1207",1,1,0,0,0,0,-1.29129280688407,1
"1208",0,0,0,0,0,0,-0.68077556632518,2
"1209",0,0,0,0,0,0,-2.47750611862902,2
"1210",1,1,1,1,1,1,-0.0533816916695633,0
"1211",0,0,1,0,0,0,-1.66158098917799,2
"1212",0,0,0,0,0,0,0.382033705716011,2
"1213",0,1,1,0,0,0,1.39871280179034,1
"1214",0,1,1,0,0,1,-1.81938683049879,0
"1215",1,1,1,0,0,0,1.68471485404989,1
"1216",1,1,1,0,0,0,0.470232294076959,1
"1217",0,0,1,0,0,0,-1.16597418568046,2
"1218",1,1,0,1,1,1,-0.851452096407361,0
"1219",0,0,0,0,0,0,0.128849621355914,2
"1220",1,1,1,0,0,0,1.66943837154247,1
"1221",0,0,0,0,0,0,-0.0963846363148971,2
"1222",0,1,1,1,1,0,-0.234562505624984,0
"1223",0,0,0,0,0,0,0.0567066488392655,2
"1224",0,0,0,1,0,0,-0.697541942475115,2
"1225",1,1,0,0,0,1,-0.515469273083859,2
"1226",1,1,1,0,0,0,1.87865485018038,1
"1227",0,0,0,0,0,0,-0.813664575137553,2
"1228",1,1,1,0,0,0,0.140600789182799,1
"1229",0,0,0,0,0,0,-0.748090982848663,2
"1230",1,1,1,1,1,0,-1.7798066757376,0
"1231",0,0,0,0,0,0,-1.94959017272603,2
"1232",1,1,1,0,0,0,1.08676107546265,1
"1233",1,1,1,0,1,1,-1.19807363014936,0
"1234",1,1,1,1,1,0,0.0270604268730175,0
"1235",1,1,1,0,0,1,1.79149743597296,1
"1236",0,1,1,1,0,0,2.49414189726683,1
"1237",0,1,1,1,1,1,-0.762268272094014,0
"1238",1,1,0,0,0,0,-1.21760908015201,1
"1239",1,1,1,0,0,0,-0.514573509058557,1
"1240",1,1,1,1,0,1,0.51842203065218,0
"1241",0,1,1,1,0,0,1.23359508126158,1
"1242",1,0,0,0,0,0,-0.210534940352992,2
"1243",1,1,1,0,1,0,0.99939151767771,1
"1244",1,1,1,1,1,1,-2.8596630405498,0
"1245",0,0,0,0,0,0,-1.30868413098914,2
"1246",0,1,0,0,0,0,0.734171634353008,1
"1247",1,1,1,0,0,0,0.937863933530692,1
"1248",1,1,1,0,0,1,1.21655473837821,1
"1249",0,0,0,1,0,1,1.58033977082297,2
"1250",1,1,1,1,1,1,-1.21641871163837,0
"1251",1,1,1,0,0,0,1.12341913350096,1
"1252",1,1,1,1,1,1,-0.566250314039038,0
"1253",0,0,0,0,1,0,-0.549238653312575,2
"1254",1,1,1,1,1,1,-1.31990727800291,0
"1255",1,1,1,1,1,1,0.477720295302075,0
"1256",1,1,1,0,0,0,-0.89203357248567,1
"1257",1,1,1,0,0,0,1.32434571119492,1
"1258",0,0,0,0,0,0,-0.878121703605453,2
"1259",1,1,1,0,0,0,0.689028533513928,1
"1260",1,0,0,0,0,0,-0.594497722426722,2
"1261",1,1,1,0,0,1,2.19836856937346,1
"1262",1,1,1,0,1,1,-2.99834496714463,0
"1263",0,0,0,0,0,0,-0.855527687940624,2
"1264",1,1,1,1,1,1,0.506147240774947,0
"1265",1,1,1,0,0,0,2.03043878563679,1
"1266",0,0,0,0,0,1,-0.149635944251793,2
"1267",1,1,1,1,1,1,0.168580364273381,0
"1268",1,1,1,0,0,0,1.1166617511695,1
"1269",1,1,1,1,1,1,-0.608118737754415,0
"1270",0,0,0,0,0,0,0.486842068967491,2
"1271",0,1,1,0,0,0,1.4995589082492,1
"1272",0,0,0,0,0,0,0.44141975989295,2
"1273",0,0,0,0,0,0,0.0395697241336481,2
"1274",0,0,0,0,0,0,0.591571018453098,2
"1275",1,1,1,0,0,0,2.22271179283193,1
"1276",1,1,1,0,0,0,0.612508685094566,1
"1277",1,0,0,1,0,0,0.86466576607689,1
"1278",0,0,0,0,0,0,0.073219450312465,2
"1279",1,1,1,1,1,1,-1.22257492722485,0
"1280",0,1,1,0,0,0,1.00922699299547,1
"1281",1,1,0,0,0,0,-0.454892165289311,1
"1282",0,0,0,0,0,0,-0.0423318956602128,2
"1283",0,0,0,0,0,0,0.316087822108934,2
"1284",0,0,0,0,0,0,1.23648951218418,2
"1285",0,0,0,0,0,0,1.32334092248994,2
"1286",0,0,0,0,0,0,0.12437612230093,2
"1287",0,0,0,0,0,0,-1.43635245703916,2
"1288",1,1,1,1,1,1,-2.91115932526049,0
"1289",1,1,1,1,1,1,-0.935208649876619,0
"1290",0,0,0,0,0,0,1.08131695776854,2
"1291",1,1,1,1,0,1,-0.718651652510423,0
"1292",1,1,1,1,1,1,-1.68207479802378,0
"1293",1,1,1,0,0,0,0.441769737602216,1
"1294",0,0,0,0,0,0,-1.10960936790303,2
"1295",1,1,1,0,0,0,0.524465553264645,1
"1296",0,0,0,0,0,0,0.206677628539116,2
"1297",0,0,0,0,0,1,0.408610747563917,2
"1298",0,0,0,1,0,0,-0.533844643814918,2
"1299",1,1,1,0,0,0,0.851777111156879,1
"1300",0,0,0,0,0,0,-0.215830755436154,2
"1301",1,1,1,1,1,0,-0.998196493643586,0
"1302",1,1,1,1,0,0,-1.70553794727846,0
"1303",0,0,0,0,0,0,0.237875156348867,2
"1304",1,1,1,1,1,1,-1.15195112347199,0
"1305",0,0,0,0,0,1,0.371206763470059,2
"1306",1,1,1,0,0,0,2.17476180023304,1
"1307",1,1,1,0,0,0,-0.577228370919501,1
"1308",1,0,1,1,1,1,-0.80701035822707,0
"1309",0,0,0,0,0,0,0.459637318074816,2
"1310",1,0,1,0,0,0,1.39752775657315,1
"1311",1,1,1,0,0,0,2.10646177081207,1
"1312",0,0,0,0,0,0,0.976138690066921,2
"1313",1,1,1,1,0,1,0.145375358244934,1
"1314",0,0,0,0,0,0,-0.713192304366133,2
"1315",1,1,1,0,0,0,1.65640656548997,1
"1316",1,1,1,0,0,0,3.50317179090571,1
"1317",1,1,1,0,0,0,0.939845500594872,1
"1318",0,0,0,0,0,0,-0.794659184145804,2
"1319",0,0,0,0,0,0,-0.834829910546673,2
"1320",1,1,1,0,0,0,2.21672349249795,1
"1321",1,1,1,1,1,1,-0.587644030914052,0
"1322",1,1,1,0,0,0,-0.0156632308798259,1
"1323",1,1,1,1,1,1,0.599123240836734,0
"1324",0,0,1,0,0,0,1.42242295528582,2
"1325",1,1,1,0,0,0,0.578517002833637,1
"1326",0,0,1,0,0,0,-0.575186449643516,2
"1327",1,1,1,0,1,0,1.28313082231953,1
"1328",0,0,0,0,0,0,-0.861443429464286,2
"1329",1,1,1,1,1,1,-3.80191156948789,0
"1330",1,1,1,1,1,1,-1.33866905388376,0
"1331",1,1,1,1,1,1,-0.455540130472538,0
"1332",1,0,1,0,0,0,2.06928370639518,1
"1333",1,1,1,1,1,1,-2.88298344667173,0
"1334",1,1,1,0,1,0,0.370766236612581,1
"1335",1,0,1,0,0,0,0.607770388655976,1
"1336",1,1,0,0,0,0,1.01342048538846,1
"1337",0,0,0,0,0,0,2.1711928610625,2
"1338",1,0,1,1,0,1,-0.815037412657913,0
"1339",1,1,1,0,0,0,1.19731341229027,1
"1340",1,0,1,1,0,0,2.68570175403497,1
"1341",1,1,1,0,1,0,0.326585760440128,1
"1342",1,1,1,1,1,1,-0.0841762184023958,0
"1343",1,1,1,0,0,0,2.3636072951997,1
"1344",0,0,0,0,0,0,-0.581580763227218,2
"1345",0,0,0,0,0,0,0.343597535178216,2
"1346",0,0,0,0,0,0,-0.429991408614839,2
"1347",0,0,0,0,1,1,-1.6795027929134,2
"1348",1,1,1,0,0,0,1.12079023250111,1
"1349",1,1,1,1,1,1,1.1563496317293,0
"1350",1,1,1,1,1,1,-2.49863549714921,0
"1351",0,0,0,0,0,0,-1.12966745931054,2
"1352",1,1,1,0,0,0,0.413305411238127,1
"1353",1,0,0,0,0,0,-0.851617240186708,2
"1354",0,0,0,0,0,0,-0.0558964666135955,2
"1355",1,1,1,0,0,1,1.71250444209216,1
"1356",1,1,1,0,0,0,-0.570325814253017,1
"1357",0,0,1,0,0,0,-0.82932037436137,2
"1358",1,1,1,1,1,1,-1.50989395286563,0
"1359",1,1,1,1,1,1,-2.22236461498724,0
"1360",1,0,1,0,1,1,-0.579731470943438,0
"1361",1,1,1,0,0,0,2.23746459173354,1
"1362",1,1,0,1,0,0,2.33399818587693,1
"1363",1,1,1,0,0,0,0.714458374692776,1
"1364",0,0,0,0,0,1,-0.382778401709559,2
"1365",1,1,1,0,1,1,-1.38069462379509,0
"1366",1,1,1,1,1,1,-1.54129909496224,0
"1367",1,1,1,0,0,1,-1.24849653449966,1
"1368",0,0,0,0,0,0,0.0546948653746262,2
"1369",0,1,1,1,1,1,-0.396218530447041,0
"1370",1,1,1,0,0,0,0.872800616017557,1
"1371",1,1,1,1,1,1,-1.38479202360407,0
"1372",0,0,0,0,0,0,-1.42972424303037,2
"1373",0,1,1,1,1,1,-2.01980133369459,0
"1374",0,0,1,0,0,0,-0.22467990162987,2
"1375",0,0,0,0,0,0,-1.34125972723674,2
"1376",1,1,1,0,0,0,-1.47679206687709,1
"1377",1,1,1,1,1,1,-1.18705751647366,0
"1378",0,0,1,0,0,0,0.22732590682319,2
"1379",0,0,0,0,0,0,0.825414597823085,2
"1380",1,1,0,0,0,0,-0.69376660749675,2
"1381",1,1,1,0,0,0,1.47281506992783,1
"1382",0,0,0,0,0,0,-0.0762781517395827,2
"1383",1,1,1,1,1,1,-0.498870723935424,0
"1384",0,1,0,0,0,0,1.83074382483126,2
"1385",0,1,1,1,1,0,0.781684786466851,0
"1386",0,0,0,0,0,0,-1.36579592805094,2
"1387",0,1,0,0,0,1,-1.27048824558182,2
"1388",0,0,0,0,0,0,0.0301406613151774,2
"1389",0,1,0,1,1,0,0.357619633050139,0
"1390",1,1,1,1,1,1,-1.90092111855415,0
"1391",1,1,1,1,1,1,-0.876093183478929,0
"1392",1,1,1,1,1,1,-0.993451342195461,0
"1393",1,1,1,0,0,0,3.14870629393705,1
"1394",0,0,0,0,0,0,-0.20716168909404,2
"1395",1,1,1,0,0,1,-0.638245659094534,1
"1396",1,1,1,1,1,1,-0.735518315048626,0
"1397",0,0,0,0,0,0,0.14268841220163,2
"1398",1,1,1,1,1,0,-0.731224210851358,0
"1399",0,1,0,0,0,0,0.512543628399402,2
"1400",1,1,0,1,1,1,-0.444257821957108,0
"1401",0,0,0,0,0,0,1.0892722469311,2
"1402",1,1,1,1,1,0,-1.27633529504422,0
"1403",0,0,0,0,1,0,0.5487004763949,2
"1404",0,0,0,0,0,0,-0.0617760622705607,2
"1405",0,1,0,0,0,0,0.910907035033749,2
"1406",0,0,0,0,0,0,0.850982678506765,2
"1407",1,1,1,1,1,1,-2.54756979413631,0
"1408",0,0,0,0,0,0,0.09600926799705,2
"1409",1,1,1,0,0,0,1.91540297048494,1
"1410",0,0,0,1,0,0,0.804942573637347,2
"1411",1,1,1,1,0,1,-1.45922039798924,0
"1412",0,0,1,0,0,0,0.678549654621052,2
"1413",1,0,1,1,0,0,1.50109000930877,1
"1414",0,0,0,0,0,0,0.68871274455477,2
"1415",1,1,1,0,1,0,1.96613966086105,1
"1416",1,1,1,1,1,1,-0.785017182545452,0
"1417",1,1,1,0,0,1,-1.67990589674683,0
"1418",1,1,1,1,1,1,-0.296746171904053,0
"1419",0,0,0,0,0,1,0.60950989621244,2
"1420",1,1,1,1,1,1,-1.35254624273662,0
"1421",0,1,1,1,1,1,-0.940090225920496,0
"1422",1,0,0,0,0,0,0.675664453256977,2
"1423",0,1,1,0,0,0,1.31402260248611,1
"1424",0,0,0,0,0,0,-0.747429253249205,2
"1425",1,1,1,1,1,1,-0.79451357243998,0
"1426",1,1,1,0,0,0,-0.113064101187178,1
"1427",1,1,1,1,1,1,-2.77598224696189,0
"1428",0,0,1,0,0,0,1.77913062558835,1
"1429",1,1,1,1,1,1,-1.64182140394434,0
"1430",0,0,0,0,0,1,-0.728790196377383,2
"1431",1,1,1,0,0,0,1.09998816376555,1
"1432",1,1,1,0,1,0,-0.990736918741284,2
"1433",1,1,1,1,1,1,-1.20493247424161,0
"1434",1,1,1,0,0,0,2.49854636066985,1
"1435",1,1,1,0,0,0,0.784611711139923,1
"1436",0,0,0,0,1,0,0.808988609229009,2
"1437",1,1,1,0,0,0,-0.490247523299047,1
"1438",1,1,1,0,0,0,-0.41207560631563,1
"1439",1,1,0,1,0,1,-0.326866307767032,0
"1440",0,0,0,0,0,0,-0.00836078727145676,2
"1441",1,1,1,0,0,0,0.734075805927567,1
"1442",1,1,1,1,1,1,-2.17183130047253,0
"1443",1,1,1,0,0,0,-1.35570349012736,1
"1444",1,1,1,1,0,1,0.589441283561698,0
"1445",1,0,1,1,0,0,1.99437873099205,1
"1446",1,1,1,0,0,1,2.19822539320129,1
"1447",1,1,1,1,1,1,-1.63919353375016,0
"1448",0,0,0,0,0,0,-0.182901567423927,2
"1449",1,1,1,0,1,0,1.3105396379142,1
"1450",0,0,0,0,0,0,-0.696941460138097,2
"1451",1,1,1,1,1,1,-1.43042769880072,0
"1452",0,1,1,1,1,1,-0.246810050267451,0
"1453",0,0,0,0,0,0,-0.590221966305635,2
"1454",1,1,1,0,0,0,1.39329513816648,1
"1455",1,0,1,1,1,1,-0.936616607362282,0
"1456",0,0,0,0,1,0,-0.959354960648123,2
"1457",1,1,1,1,0,0,-0.419384355796041,1
"1458",0,1,0,1,0,0,-0.192806087307412,2
"1459",0,1,0,0,0,0,0.380520305316303,2
"1460",1,1,1,0,0,0,0.00607907082460668,1
"1461",1,1,1,0,0,0,2.187427151682,1
"1462",1,1,1,0,0,0,2.60090799188892,1
"1463",1,0,1,0,0,0,1.77773504724785,1
"1464",1,0,1,0,0,0,2.5089188942669,1
"1465",1,1,1,1,1,1,-0.0207402557130372,0
"1466",1,1,1,1,1,1,-0.728316415499969,0
"1467",1,1,1,1,1,0,-0.593152364860217,0
"1468",1,1,1,1,0,1,-0.876470798158907,0
"1469",1,1,1,0,0,0,1.40251620973532,1
"1470",0,0,0,0,1,0,-0.094272717230966,2
"1471",1,1,1,0,0,0,2.19662712082724,1
"1472",1,0,1,0,0,1,1.08497296263583,1
"1473",1,1,1,1,1,1,-3.39107856528396,0
"1474",0,0,0,0,0,1,0.584953493086444,2
"1475",0,1,1,0,0,1,0.144517304074419,1
"1476",1,1,1,0,0,0,0.489316061804349,1
"1477",1,1,1,1,1,1,-0.687937868273262,0
"1478",0,0,1,0,0,0,0.325251675854344,2
"1479",1,1,1,0,0,0,0.573400363713963,1
"1480",1,1,0,1,1,1,-1.01813424350808,0
"1481",1,1,1,1,1,1,-0.790313936425512,0
"1482",1,1,1,1,0,0,0.718796404597233,1
"1483",0,1,1,1,1,1,0.515318094323802,0
"1484",1,1,1,0,0,0,-0.715093347182539,1
"1485",1,1,1,1,1,1,-0.47747923355761,0
"1486",1,1,1,1,1,1,-0.808549284042647,0
"1487",0,0,0,0,0,0,-0.10798368601261,2
"1488",1,0,0,1,1,1,-0.93410839139776,0
"1489",0,0,0,0,0,1,1.38450496265103,2
"1490",1,1,1,0,0,0,0.248832780376121,1
"1491",0,0,1,0,0,0,0.0005599923396954,2
"1492",0,0,0,0,0,0,-0.402833428474804,2
"1493",1,1,1,1,1,1,-2.41943319654501,0
"1494",0,0,0,0,0,0,-1.79598273458402,2
"1495",0,0,1,0,0,0,0.610235005693996,2
"1496",1,1,1,1,1,1,-1.50769412838971,0
"1497",1,1,1,1,0,0,-0.936458095439063,0
"1498",1,1,1,0,0,0,1.03226481077125,1
"1499",1,1,0,1,0,0,0.206778802792966,1
"1500",1,0,1,1,1,1,-0.123394120157821,0
"1501",0,0,0,0,0,0,-0.630863510683409,2
"1502",0,0,0,1,0,0,-0.0464965811265579,2
"1503",1,0,1,1,1,1,-0.170850964940458,0
"1504",0,1,1,0,0,0,2.62352921089181,1
"1505",0,0,1,1,1,1,-2.27743660384534,0
"1506",1,1,1,0,0,0,-0.40822676830745,1
"1507",1,0,1,1,1,1,-0.154726702957904,0
"1508",1,1,1,0,1,1,-1.96077955824489,0
"1509",0,0,0,0,0,0,0.180338690663887,2
"1510",1,1,1,0,0,0,1.06578468947475,1
"1511",1,0,1,1,1,1,-0.807138156849809,0
"1512",1,0,1,0,1,1,-3.07213511609649,0
"1513",1,1,1,1,0,1,-1.8282937603484,0
"1514",0,0,0,0,1,0,0.268804934439231,2
"1515",1,1,1,0,1,1,-0.876245357475723,0
"1516",1,1,1,0,0,1,0.434650047498906,1
"1517",1,1,1,0,1,1,0.577504104567566,1
"1518",1,1,1,0,0,1,2.18641559051761,1
"1519",0,1,1,0,0,0,2.27465312403834,1
"1520",1,0,1,0,1,1,-2.6102631187918,0
"1521",0,1,1,1,1,1,-0.0669333942790147,0
"1522",1,1,1,1,1,1,-0.298610106190501,0
"1523",0,1,1,1,1,1,-1.70195729829512,0
"1524",0,0,1,0,0,0,-0.153500695569784,2
"1525",1,1,1,0,0,0,1.25100354315015,1
"1526",1,1,1,1,1,1,-0.381443643022076,0
"1527",1,1,0,0,0,0,0.292265456155712,2
"1528",1,1,1,1,1,1,-0.565736350077928,0
"1529",0,0,1,0,0,0,0.280891126601171,2
"1530",1,1,1,1,1,1,-1.3538589628201,0
"1531",1,1,1,1,1,1,-2.77377513220252,0
"1532",0,0,0,0,0,0,-0.0642037949527136,2
"1533",0,0,0,0,0,0,-3.3755791001776,2
"1534",1,0,1,0,0,0,1.22629226724344,1
"1535",1,1,1,1,1,1,-1.71480725899147,0
"1536",1,1,1,0,0,0,1.1373413245651,1
"1537",1,0,0,0,0,0,2.31347316132524,1
"1538",1,0,0,0,0,0,-0.603296848778155,2
"1539",0,0,1,0,0,0,-0.595305697693982,2
"1540",1,0,0,0,0,0,-0.660841196752581,2
"1541",1,0,1,1,1,1,-2.87324011181915,0
"1542",0,0,0,0,0,0,0.365169001048321,2
"1543",1,1,1,1,1,1,0.794524848392212,0
"1544",0,0,0,0,0,1,-1.70520760777602,2
"1545",1,1,1,1,1,1,0.295207072669644,0
"1546",0,0,0,0,0,0,0.262016574358476,2
"1547",1,1,1,1,1,1,-2.22701407728854,0
"1548",1,1,1,0,0,0,-0.26727668837273,1
"1549",0,1,1,1,1,0,-0.302349566331751,2
"1550",1,1,1,1,1,1,-1.64787228964652,0
"1551",1,1,1,1,0,0,0.433186682197661,1
"1552",1,1,1,0,0,0,-0.516662546285921,1
"1553",0,0,0,0,0,0,0.667218939304528,2
"1554",1,1,1,0,1,1,-2.37508523316709,0
"1555",1,1,1,1,1,1,-1.84555217635461,0
"1556",1,1,1,0,1,1,-0.824326287508221,0
"1557",0,0,1,0,0,0,-0.0195303894671022,2
"1558",0,1,1,0,0,0,1.08720499203727,1
"1559",1,1,0,1,1,1,-1.56887697519737,0
"1560",0,0,0,0,0,0,-0.0745926770080763,2
"1561",1,1,1,1,1,1,-1.48462856460008,0
"1562",1,1,0,0,1,0,2.67817992212487,1
"1563",1,1,1,1,1,1,-2.26296293686732,0
"1564",0,0,0,1,0,0,-0.459741395063039,2
"1565",1,1,1,0,0,0,0.458379236690812,1
"1566",1,1,0,0,0,0,0.285958256222545,1
"1567",1,1,1,1,0,0,1.94988906824929,1
"1568",0,0,0,0,0,0,-0.58810859892431,2
"1569",1,1,1,0,0,0,1.12147857932906,1
"1570",1,1,1,0,0,0,1.8549039226364,1
"1571",1,1,1,1,0,0,0.549259722697248,1
"1572",1,1,1,1,1,1,-2.18894111805335,0
"1573",1,1,1,0,0,0,0.144257420048493,1
"1574",1,1,1,1,1,1,-1.4802144341324,0
"1575",1,1,1,0,0,0,0.520475005368216,1
"1576",0,0,0,0,0,0,1.17720878741691,2
"1577",1,1,1,1,1,1,-0.3378312460525,0
"1578",0,0,0,0,0,0,0.280928496947826,2
"1579",1,1,1,0,0,0,1.37365340562115,1
"1580",1,1,1,0,1,1,0.30483476331933,0
"1581",1,1,1,1,1,1,-0.226442293793187,0
"1582",0,0,1,0,0,0,0.941619013551491,2
"1583",0,0,0,0,0,0,0.944214840251814,2
"1584",0,0,0,0,0,0,1.10447770383747,2
"1585",1,0,0,1,0,0,0.922481170233109,2
"1586",0,0,0,0,0,0,1.55428244161103,2
"1587",0,1,1,0,1,0,1.39155117526009,1
"1588",1,1,1,0,1,0,0.732682976832191,1
"1589",1,1,1,1,1,1,-1.29275791877245,0
"1590",0,0,0,0,0,0,0.32982306086851,2
"1591",1,0,1,1,1,1,-0.896921778469152,0
"1592",1,1,0,0,0,0,2.51933635109064,1
"1593",0,0,0,0,0,0,-0.458398363212794,2
"1594",0,0,0,0,1,0,0.687902082892398,2
"1595",0,1,1,0,0,0,0.477585271622491,1
"1596",0,1,0,0,0,0,-0.589160387988942,2
"1597",0,0,1,0,0,0,-0.128341570265783,1
"1598",1,1,1,0,0,0,0.486872753635717,1
"1599",0,1,1,0,0,0,1.76379977236326,1
"1600",1,1,1,0,0,0,2.96355283354382,1
"1601",0,0,0,0,0,0,-0.204707233522288,2
"1602",1,1,1,0,0,0,1.49982163597381,1
"1603",1,1,1,0,0,0,1.17941417104884,1
"1604",1,1,0,1,1,1,-0.17985640587694,0
"1605",0,0,0,0,1,0,0.595131185913769,2
"1606",1,0,0,0,0,0,-0.527066118239774,2
"1607",1,1,1,1,1,1,-2.42476565372149,0
"1608",1,1,1,1,0,0,2.24730365066468,1
"1609",0,0,0,0,0,0,0.241409116370047,2
"1610",0,0,0,0,0,0,-1.62391784256997,2
"1611",1,1,1,1,1,1,-0.311504025438433,0
"1612",0,1,1,0,0,0,0.0534354814721851,1
"1613",1,1,1,0,0,0,-0.277084562331119,1
